,reviewerID,asin,helpful,overall
1846,A1ZD690RCXOSB,B0002E3DGC,"[0, 0]",4.0
1847,A1SMCTGDM2LK7X,B0002E3DGC,"[0, 0]",5.0
1848,AQDHNCD25PFE6,B0002E3DGC,"[0, 0]",5.0
1849,A2T372SGRFAWYP,B0002E3DGC,"[0, 0]",4.0
1850,A2RCV60MNI5VTV,B0002E3DGC,"[2, 3]",2.0
1851,A2E4JXFRLSUX53,B0002E3DLM,"[0, 0]",5.0
1852,A13A81NN0NRD1S,B0002E3DLM,"[1, 1]",5.0
1853,A3L5L7OHXRY03L,B0002E3DLM,"[1, 1]",5.0
1854,A34O0KQV4QXWNQ,B0002E3DLM,"[1, 1]",2.0
1855,A3FW4THIMBIN6V,B0002E3DLM,"[0, 0]",3.0
1856,A55YZTYSWPH96,B0002E3DLM,"[0, 0]",5.0
1857,AODIJK065X72D,B0002E3DLM,"[1, 1]",5.0
1858,A1NBZI880S5VXU,B0002E3DLM,"[1, 1]",4.0
1859,A1K5IL77GZEVKQ,B0002E3DLM,"[1, 1]",5.0
1860,A39RL01WOC0Q0Q,B0002E3DNK,"[0, 0]",5.0
1861,A3H4S6YO9VNGDZ,B0002E3DNK,"[0, 0]",5.0
1862,A2H5GRB3XXEBX0,B0002E3DNK,"[4, 4]",5.0
1863,A34O0KQV4QXWNQ,B0002E3DNK,"[1, 1]",3.0
1864,A3KOWHTH4J4ZIK,B0002E3DNK,"[0, 0]",5.0
1865,A1MM26M78136ZP,B0002E3DNK,"[0, 0]",5.0
1866,A1YAR5PTXNRA7X,B0002E3DNK,"[0, 0]",5.0
1867,A2JZTK0WGJCMGN,B0002E3DNK,"[0, 0]",5.0
1868,A2SH4497XM1HET,B0002E3DNK,"[0, 0]",4.0
1869,A27E9UEA5ZMTN5,B0002E3DNK,"[0, 0]",3.0
1870,A11E4FWMN9BXJD,B0002E3FCO,"[2, 4]",1.0
1871,A1XXS0OSY2JLHW,B0002E3FCO,"[0, 0]",5.0
1872,A21VM9WVF8EOSJ,B0002E3FCO,"[0, 0]",4.0
1873,A3NRNJN4GAQ2V6,B0002E3FCO,"[0, 0]",3.0
1874,AQOQUWM58SGFR,B0002E3FCO,"[0, 0]",5.0
1875,A6FIAB28IS79,B0002E3FCO,"[6, 8]",4.0
1876,A3V2GMLAKW4X4Y,B0002E3FCO,"[0, 0]",3.0
1877,AJK15Q9JOEHRH,B0002E3MRW,"[0, 0]",4.0
1878,A32NZIV3FHCK62,B0002E3MRW,"[0, 0]",5.0
1879,A2N7F3MVCTAOYP,B0002E3MRW,"[1, 2]",2.0
1880,AENULRBQ2IE5I,B0002E3MRW,"[2, 2]",1.0
1881,A24FQKYEPUQBRG,B0002E3MRW,"[0, 0]",5.0
1882,A2E4JXFRLSUX53,B0002E4Z8M,"[0, 0]",5.0
1883,A2XXBZPQT5EXHV,B0002E4Z8M,"[3, 3]",5.0
1884,A2KI91IR3RA7D0,B0002E4Z8M,"[10, 10]",5.0
1885,A1TYYT15KT9TDQ,B0002E4Z8M,"[3, 3]",5.0
1886,A6FIAB28IS79,B0002E4Z8M,"[27, 29]",5.0
1887,A1QDSJZQWJZOL1,B0002E4Z8M,"[38, 38]",5.0
1888,A22SZV0N4O2FQM,B0002E51ZS,"[12, 13]",5.0
1889,A34O0KQV4QXWNQ,B0002E51ZS,"[0, 0]",4.0
1890,A3DOIOHQ19H1BP,B0002E51ZS,"[0, 0]",4.0
1891,APB6VJX5CNR5C,B0002E51ZS,"[0, 0]",5.0
1892,A3SS4Y0BDSPDB0,B0002E51ZS,"[0, 0]",5.0
1893,A1GMWTGXW682GB,B0002E51ZS,"[0, 0]",5.0
1894,A157DYI1PMXDR1,B0002E51ZS,"[0, 2]",3.0
1895,A5I7XOLQRH9YE,B0002E5266,"[0, 0]",4.0
1896,A3CUYX2VXZM9KO,B0002E5266,"[0, 0]",4.0
1897,A2W8OGJDV7TCMT,B0002E5266,"[0, 0]",4.0
1898,A319B090A2POEB,B0002E5266,"[0, 0]",4.0
1899,AFS3FQR5JSDVJ,B0002E5266,"[0, 0]",5.0
1900,A1OGTL9EBDTK3N,B0002E5266,"[0, 0]",5.0
1901,A3TBMAWIIHKHFN,B0002E5266,"[0, 0]",5.0
1902,A67OJZLHBBUQ9,B0002E528E,"[1, 1]",5.0
1903,A3394J1F9CN9W5,B0002E528E,"[1, 1]",5.0
1904,A2BRXREMT5WZJ0,B0002E528E,"[4, 5]",4.0
1905,A39JMLMY96E8CP,B0002E528E,"[0, 0]",5.0
1906,A2WA8TDCTGUADI,B0002E528E,"[0, 0]",5.0
1907,ABJG6JTYTX9M0,B0002E528E,"[0, 0]",5.0
1908,A3DLRCC45S85QN,B0002E52RU,"[5, 6]",5.0
1909,AONGA3BHTK0EG,B0002E52RU,"[0, 0]",5.0
1910,A1YR3RVSBZK8CW,B0002E52RU,"[0, 0]",5.0
1911,A3E7O9NSS47TE8,B0002E52RU,"[1, 1]",5.0
1912,A3RPDN9247BQHK,B0002E52RU,"[0, 0]",5.0
1913,A3V1A3C9DTLPME,B0002E52RU,"[1, 1]",5.0
1914,A205483DF7XVDE,B0002E52RU,"[0, 0]",5.0
1915,AJCHGS1GND4OA,B0002E54FK,"[0, 0]",5.0
1916,A5I7XOLQRH9YE,B0002E54FK,"[0, 0]",5.0
1917,A2JZY5POMJADL1,B0002E54FK,"[0, 0]",5.0
1918,APVLFUAI3IDF7,B0002E54FK,"[1, 11]",1.0
1919,A1T9A8YD2FU9UF,B0002E54FK,"[2, 2]",5.0
1920,A2F42NSN3HKRCU,B0002E54FK,"[0, 0]",5.0
1921,A22Z554ZQ8NFPC,B0002E54ZU,"[4, 4]",5.0
1922,A25QPZOMZTFFV8,B0002E54ZU,"[0, 0]",5.0
1923,AH4HBHRM707WA,B0002E54ZU,"[0, 0]",5.0
1924,A2CIR2MO07ZIY3,B0002E54ZU,"[0, 0]",5.0
1925,A2INSN8Z69R0FK,B0002E54ZU,"[0, 0]",4.0
1926,AMP0Z3DR4RCH7,B0002E54ZU,"[0, 0]",5.0
1927,A1EVEQAR05SY7L,B0002E54ZU,"[0, 0]",5.0
1928,ABBE2DL4IFLM5,B0002E5518,"[0, 0]",5.0
1929,A3923UGIPX0QQM,B0002E5518,"[0, 0]",4.0
1930,A151EUL2C4GJNE,B0002E5518,"[0, 0]",5.0
1931,A2NYK9KWFMJV4Y,B0002E5518,"[1, 1]",5.0
1932,A3HMFQWM9Q21SD,B0002E5518,"[0, 0]",5.0
1933,A1S0HTDO0P4N5V,B0002E5518,"[0, 0]",5.0
1934,A1XNCV67JBJVF7,B0002E5518,"[0, 0]",5.0
1935,AKGWRO6IC0VIE,B0002E5518,"[0, 0]",5.0
1936,A1EVEQAR05SY7L,B0002E5518,"[1, 1]",5.0
1937,A1R019TURAPFDS,B0002F4MKC,"[1, 2]",5.0
1938,A1FCX548TD6DLP,B0002F4MKC,"[0, 0]",5.0
1939,A37AQI4AU3JWSR,B0002F4MKC,"[5, 5]",5.0
1940,A2W8OGJDV7TCMT,B0002F4MKC,"[0, 0]",5.0
1941,A1RPTVW5VEOSI,B0002F4MKC,"[8, 9]",4.0
1942,A2F42NSN3HKRCU,B0002F4MKC,"[1, 1]",5.0
1943,AFS3FQR5JSDVJ,B0002F4MKC,"[0, 0]",5.0
1944,A22Z554ZQ8NFPC,B0002F4VBM,"[6, 6]",5.0
1945,A2EZWZ8MBEDOLN,B0002F4VBM,"[0, 0]",4.0
1946,A12ABV9NU02O29,B0002F4VBM,"[1, 1]",5.0
1947,A3AZ44SMA0QNW7,B0002F4VBM,"[2, 2]",5.0
1948,A1HSW0NIX8VQ07,B0002F4VBM,"[0, 0]",5.0
1949,A3DAURGJAL0Y0S,B0002F4VBM,"[0, 2]",5.0
1950,A37WW789WSY81F,B0002F4VBM,"[0, 0]",4.0
1951,A307Y5ACUY4RN6,B0002F4VBM,"[0, 0]",5.0
1952,AFLRU6952DEFX,B0002F4VBM,"[0, 0]",3.0
1953,ADH0O8UVJOT10,B0002F4VBM,"[1, 1]",5.0
1954,A2F92AOWTIUIB,B0002F4VBM,"[1, 1]",4.0
1955,A3JEEPYPEM9V81,B0002F4VBM,"[0, 0]",4.0
1956,AR6CAR106LX2Y,B0002F4VBM,"[0, 0]",5.0
1957,AZ0LJNEP2VRD1,B0002F4VBM,"[3, 3]",5.0
1958,A3AT69S9R8ZWGT,B0002F4VBM,"[1, 1]",5.0
1959,A1ZYV05OSO4QZK,B0002F4VBM,"[2, 3]",3.0
1960,AD6FULWPPOJ3R,B0002F519I,"[3, 5]",5.0
1961,ALYZ6K2FC7VZC,B0002F519I,"[1, 2]",5.0
1962,A3G40OIPT4I040,B0002F519I,"[0, 0]",4.0
1963,A3AZ44SMA0QNW7,B0002F519I,"[0, 0]",5.0
1964,A1UMN04FQ6H32D,B0002F519I,"[0, 0]",4.0
1965,ANAOLDUUS8E3G,B0002F519I,"[3, 4]",4.0
1966,A3GH47E9FF8WN1,B0002F519I,"[11, 15]",5.0
1967,A22810LZ1TDWH2,B0002F519I,"[0, 0]",4.0
1968,A18X6ZT4AEYVKB,B0002F519I,"[0, 0]",5.0
1969,ATPP3IWN4S9PW,B0002F52EW,"[0, 0]",5.0
1970,A1ESUYMIG3TZT0,B0002F52EW,"[0, 0]",5.0
1971,A126XEMCLHPBNZ,B0002F52EW,"[0, 0]",5.0
1972,AFS3FQR5JSDVJ,B0002F52EW,"[0, 0]",5.0
1973,A1XNCV67JBJVF7,B0002F52EW,"[1, 1]",4.0
1974,A30KA8I5AHSKJZ,B0002F52EW,"[1, 1]",5.0
1975,A1SCWHXAB2ZK7N,B0002F58TG,"[2, 2]",5.0
1976,AJH2W783HOXZV,B0002F58TG,"[0, 0]",5.0
1977,A1L7M2JXN4EZCR,B0002F58TG,"[2, 3]",5.0
1978,A2M1BW5AQLJLOB,B0002F58TG,"[1, 1]",5.0
1979,AJ3MI4QT7339J,B0002F58TG,"[0, 0]",2.0
1980,A3G40OIPT4I040,B0002F58TG,"[0, 0]",5.0
1981,A2FGSRTR4XFHMC,B0002F58TG,"[2, 2]",5.0
1982,AZE83O4F1IJPR,B0002F58TG,"[2, 2]",5.0
1983,A2T2SAJS88MYU4,B0002F58TG,"[0, 0]",5.0
1984,A178O10M2U0XDC,B0002F58TG,"[1, 1]",3.0
1985,A2U7DXDNYBBLQJ,B0002F58TG,"[1, 1]",5.0
1986,A1HJ1H7EIPFBRK,B0002F58TG,"[0, 0]",5.0
1987,A1UMOYYM8HB2A1,B0002F58TG,"[1, 1]",5.0
1988,AJGD0VSCUJUP5,B0002F58TG,"[1, 1]",5.0
1989,A23AKO4BZLZ8DE,B0002F58TG,"[4, 4]",4.0
1990,A18MMME07XZLYO,B0002F58TG,"[2, 2]",5.0
1991,A2YSBRBYSI0524,B0002F6RSM,"[0, 0]",5.0
1992,A3FUKVX3B48315,B0002F6RSM,"[0, 0]",5.0
1993,A2M93TVNC93C3P,B0002F6RSM,"[0, 0]",5.0
1994,A2NYK9KWFMJV4Y,B0002F6RSM,"[4, 4]",3.0
1995,A1YBZOWO2RBIUZ,B0002F6RSM,"[1, 1]",4.0
1996,A1EVEQAR05SY7L,B0002F6RSM,"[0, 0]",4.0
1997,AJCHGS1GND4OA,B0002F73YY,"[0, 0]",5.0
1998,A1R019TURAPFDS,B0002F73YY,"[0, 0]",4.0
1999,A32BCTL0HLOXRV,B0002F73YY,"[4, 4]",4.0
2000,A5I7XOLQRH9YE,B0002F73YY,"[0, 0]",3.0
2001,A3KZ3Y88P6CAMA,B0002F73YY,"[2, 2]",4.0
2002,A3CUYX2VXZM9KO,B0002F73YY,"[0, 0]",5.0
2003,A2F42NSN3HKRCU,B0002F73YY,"[1, 2]",5.0
2004,A3SMT15X2QVUR8,B0002F73YY,"[21, 22]",5.0
2005,A2FC9LNES7BVOJ,B0002F741Q,"[0, 1]",5.0
2006,A2P2ST28QAZMJI,B0002F741Q,"[4, 6]",4.0
2007,A5I7XOLQRH9YE,B0002F741Q,"[0, 0]",5.0
2008,AJCAVTHZFM0J3,B0002F741Q,"[1, 2]",4.0
2009,A1UMN04FQ6H32D,B0002F741Q,"[0, 0]",4.0
2010,A396ELNTQDFYPO,B0002F741Q,"[0, 0]",5.0
2011,A2F92AOWTIUIB,B0002F741Q,"[5, 5]",5.0
2012,A3BZ9EP6SSC9MU,B0002F741Q,"[0, 0]",5.0
2013,A2MAGKKVHUF21F,B0002F75K6,"[3, 4]",5.0
2014,A24IO6G3W158E4,B0002F75K6,"[1, 1]",5.0
2015,A32BCTL0HLOXRV,B0002F75K6,"[0, 0]",3.0
2016,A3LNNEYLGGCO25,B0002F75K6,"[1, 1]",4.0
2017,A3L0BF1DJ22V9R,B0002F75K6,"[0, 0]",5.0
2018,A3GH47E9FF8WN1,B0002F75K6,"[23, 26]",5.0
2019,A2VH0UT5EQFB6P,B0002F75K6,"[0, 0]",4.0
2020,A2XL6TZM34HFV3,B0002F75K6,"[1, 1]",3.0
2021,A1VU51HBF6KIYB,B0002F75K6,"[0, 0]",5.0
2022,A6GXP9ESXIH7O,B0002F75K6,"[0, 0]",4.0
2023,A2VAD79S4A06DD,B0002F77B8,"[11, 12]",5.0
2024,A1NJMJNF0MOBSL,B0002F77B8,"[0, 0]",5.0
2025,A2F300193C5XH9,B0002F77B8,"[0, 0]",5.0
2026,AQES9A9BCJ7CV,B0002F77B8,"[7, 8]",4.0
2027,A39ZK4KYML9463,B0002F77B8,"[1, 1]",4.0
2028,AKYDGCKCY7H9F,B0002F77B8,"[1, 1]",5.0
2029,A5ZS85C5V40S8,B0002F77B8,"[2, 2]",5.0
2030,AB0XOMFCYELCK,B0002F77B8,"[0, 0]",5.0
2031,A2S8G6OVAK19EX,B0002F77B8,"[0, 1]",5.0
2032,A2RNPVQP4EPGRZ,B0002F7IIK,"[0, 0]",5.0
2033,A22Z554ZQ8NFPC,B0002F7IIK,"[0, 0]",5.0
2034,A2H5GRB3XXEBX0,B0002F7IIK,"[1, 1]",5.0
2035,A3UJUX6RZ9WVCB,B0002F7IIK,"[1, 1]",5.0
2036,A2U4KTDIVI8KMR,B0002F7IIK,"[0, 0]",5.0
2037,A34EGGJLO553D8,B0002F7IIK,"[0, 0]",5.0
2038,A1K582XYLTKUCD,B0002F7IIK,"[0, 1]",4.0
2039,A3775OP5VTX5ON,B0002F7IIK,"[11, 19]",3.0
2040,AXG9N4QFS4QYP,B0002F7IIK,"[0, 0]",4.0
2041,A6A03NM42KUXL,B0002F7IIK,"[0, 0]",5.0
2042,A3IDC5FP52KJWJ,B0002F7IIK,"[0, 0]",5.0
2043,A1NAA1R38JSNHV,B0002F7IIK,"[0, 0]",5.0
2044,A3TA1UJWRJF9NC,B0002F7IIK,"[0, 0]",5.0
2045,A2OTSI6BXB4CT3,B0002F7IIK,"[2, 2]",5.0
2046,A2CA4YBYSETM02,B0002F7IIK,"[0, 0]",5.0
2047,A18DTTRCYR8TD7,B0002F7IIK,"[0, 0]",5.0
2048,A34AJKMVLJCOSI,B0002F7IIK,"[0, 0]",5.0
2049,A3LOJ2QHXITCF7,B0002F7IIK,"[0, 0]",5.0
2050,A3HKZSCGFU9T2A,B0002F7IIK,"[0, 0]",5.0
2051,A3NKSY3I0UW3KK,B0002F7IIK,"[0, 0]",5.0
2052,A3SJP0GZNZJ0XE,B0002F7IIK,"[0, 0]",5.0
2053,A2ISZAYDM4Y791,B0002F7IN0,"[0, 0]",5.0
2054,A2A039TZMZHH9Y,B0002F7IN0,"[0, 0]",4.0
2055,A3QSZ2SE3HUSXM,B0002F7IN0,"[0, 0]",5.0
2056,A2R4YQNCYMS8M7,B0002F7IN0,"[0, 0]",5.0
2057,A3DDZ2SENG07MS,B0002F7IN0,"[0, 0]",4.0
2058,A24JW33E1DW64K,B0002F7IN0,"[1, 1]",5.0
2059,A3M1PLEYNDEYO8,B0002F7IN0,"[8, 8]",5.0
2060,A3USVJXZXK7XRI,B0002F7IN0,"[1, 1]",5.0
2061,A2E2KYE92LF0T7,B0002F7IN0,"[0, 0]",5.0
2062,A3MRBUCGH66JTY,B0002F7IN0,"[1, 1]",5.0
2063,A2OTSI6BXB4CT3,B0002F7IN0,"[1, 1]",5.0
2064,AX11NOUMV8G95,B0002F7IN0,"[0, 0]",5.0
2065,AB7WPLA1CN5I1,B0002F7IN0,"[0, 0]",5.0
2066,A3CSSZ6U5J4YS5,B0002F7IN0,"[0, 0]",3.0
2067,A1VBRBWX7SVCVX,B0002F7IN0,"[0, 0]",5.0
2068,A6FIAB28IS79,B0002F7IN0,"[9, 9]",4.0
2069,A2BHAEL2Q4HR4A,B0002F7IN0,"[0, 0]",5.0
2070,A3A4UKJUP34E18,B0002F7IN0,"[0, 0]",5.0
2071,A1UI4WTBYHYUGD,B0002F7K7Y,"[0, 7]",1.0
2072,A14BICJ93WO926,B0002F7K7Y,"[1, 1]",5.0
2073,A1XL4YLORJ5IBS,B0002F7K7Y,"[0, 0]",5.0
2074,A146H4KN4LFR60,B0002F7K7Y,"[0, 0]",5.0
2075,A3H4S6YO9VNGDZ,B0002F7K7Y,"[0, 0]",4.0
2076,A3QTFLU2ZWH7WS,B0002F7K7Y,"[1, 1]",5.0
2077,A2FC9LNES7BVOJ,B0002F7K7Y,"[13, 20]",5.0
2078,AOHR2Q90UXF23,B0002F7K7Y,"[0, 0]",5.0
2079,AJCHGS1GND4OA,B0002F7K7Y,"[0, 0]",5.0
2080,A1UPZM995ZAH90,B0002F7K7Y,"[0, 0]",5.0
2081,A2FY8306QHI5LE,B0002F7K7Y,"[0, 0]",4.0
2082,ATJQOAUHB5XB8,B0002F7K7Y,"[0, 0]",5.0
2083,A1LS2UXHG1BYRG,B0002F7K7Y,"[0, 0]",5.0
2084,A3HCK3UXD6WS4G,B0002F7K7Y,"[0, 0]",4.0
2085,A2IBPI20UZIR0U,B0002F7K7Y,"[0, 0]",5.0
2086,A1FI4UL6C50NZJ,B0002F7K7Y,"[1, 1]",5.0
2087,A3PL8ENSYWS1PZ,B0002F7K7Y,"[0, 0]",5.0
2088,A1JCRZEQACX4V4,B0002F7K7Y,"[0, 0]",5.0
2089,ANU2BFZ9STYXU,B0002F7K7Y,"[0, 0]",4.0
2090,AOY459LVUBKLO,B0002F7K7Y,"[0, 0]",2.0
2091,A20TFY5J3WNJU2,B0002F7K7Y,"[0, 0]",5.0
2092,ATL0URQ0KUKGZ,B0002F7K7Y,"[0, 0]",5.0
2093,A3L5L7OHXRY03L,B0002F7K7Y,"[0, 0]",5.0
2094,A34O0KQV4QXWNQ,B0002F7K7Y,"[0, 0]",4.0
2095,A3EXWV8FNSSFL6,B0002F7K7Y,"[0, 0]",3.0
2096,AZMIKIG4BB6BZ,B0002F7K7Y,"[0, 0]",5.0
2097,A2GUE6E3DUYX03,B0002F7K7Y,"[0, 0]",4.0
2098,A1LQC225SE8UNI,B0002F7K7Y,"[0, 0]",5.0
2099,A15TYOEWBQYF0X,B0002F7K7Y,"[1, 2]",3.0
2100,A26NQIGPSFBU5Z,B0002F7K7Y,"[0, 0]",5.0
2101,A1EMD22HC94SI1,B0002F7K7Y,"[2, 7]",2.0
2102,A1O7G2PW6LGL0G,B0002F7K7Y,"[0, 0]",5.0
2103,A1IT51TW0UI2LM,B0002F7K7Y,"[0, 0]",5.0
2104,A1RPGT25Q5QSKU,B0002F7K7Y,"[0, 0]",5.0
2105,A2YQTEPCGZ5N7J,B0002F7K7Y,"[0, 0]",4.0
2106,A3N27L13CWJ9HY,B0002F7K7Y,"[0, 0]",5.0
2107,A2MVPY9XVYST9H,B0002F7K7Y,"[0, 0]",5.0
2108,A2ZGBCQPF5Q17N,B0002F7K7Y,"[0, 0]",5.0
2109,A14HVB7CVCYTIY,B0002F7K7Y,"[0, 0]",5.0
2110,AMGUVF20JAOG8,B0002F7K7Y,"[0, 0]",5.0
2111,A20OBCQWBKCGZT,B0002F7K7Y,"[0, 1]",4.0
2112,A3AOPVQ7EZHTWA,B0002F7K7Y,"[1, 1]",4.0
2113,A21Q29J3ZWPDNP,B0002F7K7Y,"[3, 3]",5.0
2114,AD4MJT7YYVHP7,B0002F7K7Y,"[0, 0]",5.0
2115,A3M1PLEYNDEYO8,B0002F7K7Y,"[0, 0]",5.0
2116,A1SD1C8XK3Z3V1,B0002F7K7Y,"[0, 0]",5.0
2117,A1CL807EOUPVP1,B0002F7K7Y,"[1, 1]",5.0
2118,A2F26OVBDC7WWA,B0002F7K7Y,"[0, 0]",5.0
2119,A3AZ44SMA0QNW7,B0002F7K7Y,"[0, 0]",5.0
2120,A3FBE4WF5KQRR1,B0002F7K7Y,"[0, 0]",5.0
2121,A2VRAT69JDAD3W,B0002F7K7Y,"[0, 0]",5.0
2122,A3L51MT8QKSULJ,B0002F7K7Y,"[0, 0]",5.0
2123,A2WROWUBLQ9GZZ,B0002F7K7Y,"[1, 1]",4.0
2124,A3EUD541ZM0R0R,B0002F7K7Y,"[0, 0]",5.0
2125,A306NASGVUDFKF,B0002F7K7Y,"[0, 0]",4.0
2126,A5JC41VQDJVU0,B0002F7K7Y,"[0, 0]",5.0
2127,A2RIQKV4OOXME1,B0002F7K7Y,"[0, 0]",5.0
2128,A1CKZGG8OQ2DTS,B0002F7K7Y,"[0, 0]",5.0
2129,AG1ZYSLKQCLMD,B0002F7K7Y,"[0, 0]",5.0
2130,A3VG7F7SZUK87S,B0002F7K7Y,"[0, 0]",4.0
2131,A1YP96MT6W9FTB,B0002F7K7Y,"[0, 0]",4.0
2132,A2101DHHDMZ93X,B0002F7K7Y,"[0, 0]",4.0
2133,A21GCOGHDQNHQS,B0002F7K7Y,"[1, 1]",5.0
2134,AGYH5U11ZKPFB,B0002F7K7Y,"[0, 0]",4.0
2135,A1TSKKBNV38E8Y,B0002F7K7Y,"[0, 0]",5.0
2136,A2W7M00WSI4JND,B0002F7K7Y,"[1, 4]",3.0
2137,ASG42G9QTBUX1,B0002F7K7Y,"[1, 1]",5.0
2138,A3IY9JZZ36OQSV,B0002F7K7Y,"[0, 0]",3.0
2139,A2Z15UQEUTE3T9,B0002F7K7Y,"[0, 0]",4.0
2140,AI3UHRU7ZBXFL,B0002F7K7Y,"[0, 0]",5.0
2141,A2LBHMQ3142G3S,B0002F7K7Y,"[0, 0]",5.0
2142,A1ZMV5QSAR8V2L,B0002F7K7Y,"[0, 0]",3.0
2143,AF331KJH45RIH,B0002F7K7Y,"[0, 0]",5.0
2144,A1C60KQ8VJZBS5,B0002F7K7Y,"[1, 3]",4.0
2145,A1URXSRV6WDHVY,B0002F7K7Y,"[0, 0]",5.0
2146,A6OLPMJ9HH4IP,B0002F7K7Y,"[0, 0]",5.0
2147,A1GMWTGXW682GB,B0002F7K7Y,"[0, 0]",4.0
2148,A1RPTVW5VEOSI,B0002F7K7Y,"[0, 0]",5.0
2149,A781ITP3HE2N5,B0002F7K7Y,"[0, 0]",5.0
2150,A2PFX6WO88KTYB,B0002F7K7Y,"[0, 0]",5.0
2151,A22T4H0CPT6UJP,B0002F7K7Y,"[0, 0]",5.0
2152,AMEZJVXMSEPY0,B0002F7K7Y,"[0, 0]",5.0
2153,A3NTAQ473SV08U,B0002F7K7Y,"[0, 0]",4.0
2154,A1GXG8FTXEA72D,B0002F7K7Y,"[0, 0]",4.0
2155,A1BTNPMESS99PL,B0002F7K7Y,"[0, 0]",4.0
2156,A2FZ4Z0UFA1OR8,B0002F7K7Y,"[0, 0]",5.0
2157,A3H4PZB9PGMWAA,B0002F7K7Y,"[0, 0]",5.0
2158,A1DUPFUG526MVF,B0002F7K7Y,"[0, 0]",5.0
2159,A3R8XCQYDNQIAA,B0002F7K7Y,"[0, 0]",5.0
2160,A27H0T39U3FZB5,B0002F7K7Y,"[0, 2]",5.0
2161,A3RHT4KI3H5TVH,B0002F7K7Y,"[0, 0]",5.0
2162,A1JOANG98KBFKU,B0002F7K7Y,"[0, 0]",4.0
2163,A3621QMU492VV4,B0002F7K7Y,"[0, 0]",5.0
2164,A16Z3HTUIYPDH8,B0002F7K7Y,"[0, 0]",5.0
2165,A2XL6TZM34HFV3,B0002F7K7Y,"[0, 0]",5.0
2166,A3D42ZX96FA6EW,B0002F7K7Y,"[0, 0]",4.0
2167,A52REIMRM97HV,B0002F7K7Y,"[0, 0]",5.0
2168,A91PW87FR65XH,B0002F7K7Y,"[1, 2]",5.0
2169,AKYDGCKCY7H9F,B0002F7K7Y,"[0, 0]",5.0
2170,A2PBMCBT1R8TTL,B0002F7K7Y,"[0, 0]",5.0
2171,A3KKTTJACRWL16,B0002F7K7Y,"[0, 0]",5.0
2172,A19NGYCQ1NCF3W,B0002F7K7Y,"[0, 0]",5.0
2173,A1Q94IXHEGQDV7,B0002F7K7Y,"[0, 0]",5.0
2174,A27GPJSZDRQ1ZW,B0002F7K7Y,"[0, 0]",5.0
2175,A23AKO4BZLZ8DE,B0002F7K7Y,"[0, 0]",5.0
2176,A217QN6PDMKS1A,B0002F7K7Y,"[0, 0]",5.0
2177,A2O52ICJCRQYVK,B0002F7K7Y,"[2, 3]",5.0
2178,A136IQFGB01KQB,B0002F7K7Y,"[0, 0]",5.0
2179,A3ITN3125FJETP,B0002F7K7Y,"[0, 0]",5.0
2180,AKAVVQMXSAIGX,B0002F7K7Y,"[0, 0]",5.0
2181,A1QDSJZQWJZOL1,B0002F7K7Y,"[2, 3]",5.0
2182,AZBUUKQLYKUCL,B0002F7K7Y,"[0, 0]",5.0
2183,A102MU6ZC9H1N6,B0002F7K7Y,"[0, 0]",4.0
2184,A1MAQQXJZTMSKT,B0002F7K7Y,"[0, 0]",5.0
2185,AXJ19189TLBLJ,B0002F7K7Y,"[0, 0]",5.0
2186,A1EVEQAR05SY7L,B0002F7K7Y,"[0, 0]",5.0
2187,A34KO3JNKTZU6Y,B0002FO9QY,"[0, 0]",4.0
2188,AMVC9WTXYKNJ1,B0002FO9QY,"[0, 0]",4.0
2189,A1QN075G0OKBWJ,B0002FO9QY,"[1, 1]",5.0
2190,A36C867ZDP30NQ,B0002FO9QY,"[0, 0]",5.0
2191,A1URXSRV6WDHVY,B0002FO9QY,"[0, 0]",5.0
2192,A1BK0KBZBCB5V8,B0002FO9QY,"[0, 0]",5.0
2193,A1RPTVW5VEOSI,B0002FO9QY,"[2, 2]",4.0
2194,A2W03JTG0K5OKF,B0002FO9QY,"[1, 1]",5.0
2195,A2XL6TZM34HFV3,B0002FO9QY,"[3, 4]",5.0
2196,A2PD27UKAD3Q00,B0002FO9QY,"[6, 6]",5.0
2197,A3NK6WKA7GKRZS,B0002FOBJY,"[0, 0]",5.0
2198,A35NAFXV5GHZ92,B0002FOBJY,"[0, 0]",5.0
2199,AQK01UMFP9MND,B0002FOBJY,"[0, 0]",5.0
2200,AAGD3GA9ZVPLQ,B0002FOBJY,"[1, 1]",4.0
2201,AFFH3F0W6N3MY,B0002FOBJY,"[0, 0]",5.0
2202,A3W2EOWTZVIGC9,B0002FOBJY,"[0, 0]",5.0
2203,A19JA9J3BFBKNO,B0002FOBJY,"[0, 1]",4.0
2204,AZPDO6FLSMLFP,B0002GIRP2,"[0, 0]",5.0
2205,A3RFWANBUVX4RA,B0002GIRP2,"[0, 1]",5.0
2206,A3R8TPM1N7HFS4,B0002GIRP2,"[2, 2]",5.0
2207,A34WEXT7SIRFE4,B0002GIRP2,"[0, 0]",5.0
2208,A3IKOEE8Z3T6BH,B0002GIRP2,"[0, 0]",5.0
2209,A26JHKA8SNXV6P,B0002GIRP2,"[0, 0]",5.0
2210,A37KJ0QD8HYF7A,B0002GIRP2,"[7, 7]",4.0
2211,AQZ7HGW2FF4ED,B0002GIRP2,"[1, 1]",5.0
2212,A7TRK2GG6BHWD,B0002GIRP2,"[2, 2]",5.0
